content,like,rcount,sex,mid,diag,好,乐,哀,怒,惧,恶,惊,pos,neg
id得改一个,4,0,保密,19987412,原评论,0,0,0,0,0,0,0,0,0
我没意见,1,0,男,67795678,原评论,0,0,0,0,0,0,0,0,0
我承认当初是梅西塞了我300才没有报出他的[微笑],3,0,保密,524005990,原评论,0,1,0,0,0,0,0,1,1
待到秋来九月八，马踏东京观赏樱花。富士山下扬汉旗，樱花树下醉西姬,3,0,男,1018286560,原评论,1,0,0,0,0,0,0,0,0
养的日本犬确实不太适应中国土地，多拉出来溜溜～,3,0,保密,12645466,原评论,1,0,0,0,0,0,0,2,1
孩子们 我们回来了,3,0,男,350714215,原评论,0,0,0,0,0,0,0,1,0
煽动民粹的人终要被反噬,13,3,女,18170549,原评论,0,0,0,0,0,0,0,0,1
回复 @单纯爱利昂内尔-牢西 :你也就会地域歧视和人身攻击了,3,0,女,18170549,原评论,0,0,0,0,0,2,0,2,2
笑点解析：河南ip,3,0,男,24946880,原评论,0,0,0,0,0,0,0,0,0
哟西,2,0,保密,503353581,原评论,0,0,0,0,0,0,0,0,0
哟西：孩子们这不是外号，这是我的本名，想不到这么快就让你们发现了，本来还想要多捞点钱的，被你们识破了算了，还是告诉你们吧我是霓虹籍阿根廷人。叫我哟西我很开心，但是叫我梅西我很不高兴，孩子你滴明白滴干活？,3,0,男,3493128908573612,原评论,0,2,0,0,0,1,0,3,3
剛買到的球衣，幫我看一下是不是正版的？[doge],106,2,男,455967794,原评论,0,0,0,0,0,0,0,0,0
绝对正版[打call][打call],2,0,男,1569758591,原评论,0,0,0,0,0,0,0,0,1
康师傅早有预言[脱单doge],8,1,男,106584304,原评论,0,0,0,0,0,0,0,0,0
怎么说呢[嗑瓜子],41,2,男,1866544461,原评论,0,0,0,0,0,0,0,0,0
好活[嗑瓜子],1,0,保密,15920465,原评论,0,0,0,0,0,0,0,0,0
笑死了，哟西热度上去了消防自然下来了，731也跟着无人在意。用一帮网络小鬼的狂欢转移矛盾，可真有你的[星星眼][星星眼][星星眼],5,1,保密,1566315291,原评论,1,2,0,0,0,1,0,3,2
有没有一种可能，你说的这些事很多人同时关注,0,0,保密,3546609929423527,原评论,0,0,0,0,0,0,0,1,0
美洲有猴，其名为西。猴之矮，不知其几英尺也，其姓为儒。化而为盗，不知偷几金球也。核磁共振，没伤而内收肌疼也。是佐也，哟西已然徙步于神户，樱花开，故乡也。,3,0,男,671160296,原评论,0,0,0,0,0,0,0,0,2
呦西，你滴科普十分甚至九分好咧,25,2,保密,3546378640820567,原评论,0,0,0,0,0,0,0,0,0
耐摔王，耐伤王，耐冻王,3,0,男,3546591073930048,原评论,0,0,0,0,0,0,0,0,0
怪不得冰红茶涨价了，这请的代言没一个省钱的,1,0,男,1801118646,原评论,0,0,0,0,0,0,0,0,0
[呲牙][呲牙][呲牙],5,0,男,297351486,原评论,0,0,0,0,0,0,0,0,0
真正的球王！！！,38,0,男,3292075,原评论,1,0,0,0,0,0,0,1,0
就祭出这张图片吧,144,24,保密,2060134313,原评论,0,0,0,0,0,0,0,0,0
回复 @master星疯 :看长津湖要写三种读后感的人,37,0,保密,98080286,原评论,0,0,0,0,0,0,0,2,0
回复 @混子色天使 :说白了都是回旋镖，这四个都是之前火爆很多人粉然后塌房被黑的，科比坠机后一堆人炒作什么回来吧我想你了，然后被挖出黑料全网喷，霍金是美国爱泼斯坦萝莉岛事件，喜欢看不穿衣服的侏儒站在黑板前解方程，谷爱淋纯粹几面派，之前吹为中国夺金之后又润回美国然后还在韩国任形象大使啥的，说是机会主义者。当然这些只是网传，其实都是物极必反流量营销下的反效应，之前你有多红多知名现在就有多少人黑,36,0,女,71605991,原评论,4,1,0,0,0,0,0,6,1
"回复 @76号行政处处长 :这几个黑点可不是网传，当然这些人犯的也不是什么十恶不赦的大罪，只是和之前的过度营销宣传形成了鲜明的对比才被互联网群嘲的。
造成这种情况的不是红，而是过度营销，一个品德一点也不高尚的人非要包装成偶像，被发现黑历史了结果就是这样[笑哭]",14,0,男,350039203,原评论,3,0,0,0,0,5,0,5,4
[喜极而泣][喜极而泣][喜极而泣],3,0,保密,1382920202,原评论,0,0,0,0,0,0,0,0,0
[吃瓜][吃瓜][吃瓜],4,0,保密,1476099590,原评论,0,0,0,0,0,0,0,0,0
[doge],3,0,男,1967969168,原评论,0,0,0,0,0,0,0,0,0
最洗白的一集,3,0,男,401352595,原评论,0,0,0,0,0,0,0,0,0
en,5,0,保密,1685396038,原评论,0,0,0,0,0,0,0,0,0
这才是球王,23,0,男,352262,原评论,0,0,0,0,0,0,0,0,0
"恭喜,再添一员[鼓掌][鼓掌][鼓掌]",5,1,男,3494367283120917,原评论,3,1,0,0,0,0,0,4,0
笑死我了妈的,0,0,女,3494380442749249,原评论,0,0,0,0,0,0,0,0,0
乐,2,0,保密,391242458,原评论,0,0,0,0,0,0,0,0,0
哟西！,56,1,男,1981949691,原评论,0,0,0,0,0,0,0,0,0
樱花色，果然爱的是故乡,0,0,男,391289261,原评论,0,0,0,0,0,0,0,0,0
[doge],17,7,保密,520481017,原评论,0,0,0,0,0,0,0,0,0
好哥哥，这个保存不了，可以发到动态吗,1,0,保密,647298541,原评论,0,0,0,0,0,1,0,0,1
你踏马版本这么新？！,1,0,保密,5746182,原评论,0,0,0,0,0,0,0,0,0
有点刻晴了,0,0,男,485256318,原评论,0,0,0,0,0,0,0,0,0
孩子们，我们仨...,3,1,女,356709047,原评论,0,0,0,0,0,0,0,0,0
牢大牢梅牢霍:可恶，不要小看我们之间的羁绊啊！！！[doge][doge],0,0,保密,261893073,原评论,0,0,0,0,0,2,0,0,2
孩子们！,5,0,男,393593603,原评论,0,0,0,0,0,0,0,0,0
孩子们，是时候选择你们的英雄了,4,0,保密,20857767,原评论,1,0,0,0,0,0,0,1,0
孩子们，我们C位出道了,11,1,男,1455159726,原评论,0,0,0,0,0,0,0,0,0
所以霍金咋了？🤔,0,0,女,1151347728,原评论,0,0,0,0,0,0,0,0,0
你选择你的英雄,2,0,保密,3494374272927812,原评论,1,0,0,0,0,0,0,1,0
你好！请问你喜欢传奇捕鼠人托马斯穆勒吗？,2,0,保密,195506091,原评论,1,0,0,0,0,0,0,1,0
[雪糕芝士·纯白爱恋_急了],2,0,男,498360035,原评论,1,0,0,0,0,0,0,0,0
我最喜欢的卡组,4,1,保密,191815509,原评论,1,0,0,0,0,0,0,1,0
难蹦一堆侏儒,0,0,保密,32267993,原评论,0,0,0,0,0,0,0,0,0
"Start Roll Call
Dzeko, here!
Origi, here!
Vernadum, here!
Mueller, here!
Mbappe, here!
Götze, here!
Messi, はい！",4,0,保密,1807752831,原评论,0,0,0,0,0,0,0,9,0
呦西[点赞],2,0,保密,348872673,原评论,0,0,0,0,0,0,0,0,0
[打call],3,0,保密,1321453623,原评论,0,0,0,0,0,0,0,0,0
耐摔王 耐病王 耐冻王,2,1,女,610256127,原评论,0,0,0,0,0,0,0,2,0
耐伤王,0,0,男,451009370,原评论,0,0,0,0,0,0,0,0,0
这就是我们热血的组合技,2,0,男,388563636,原评论,1,0,0,0,0,0,0,0,0
双唐合璧，天下无敌,3,0,保密,1886763366,原评论,1,0,0,0,0,0,0,0,0
[doge],20,3,男,352071076,原评论,0,0,0,0,0,0,0,0,0
三足鼎立,2,0,男,3546613358266404,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],2,0,女,14011461,原评论,0,0,0,0,0,0,0,0,0
我没意见,2,0,男,1329578493,原评论,0,0,0,0,0,0,0,0,0
这就是我们的热血组合技！,2,1,保密,473924057,原评论,1,0,0,0,0,0,0,0,0
是的,2,0,保密,313087656,原评论,0,0,0,0,0,0,0,0,0
有人急了[星星眼],7,1,保密,1387159766,原评论,0,0,0,0,0,0,0,0,0
哟西,2,0,男,1685816087,原评论,0,0,0,0,0,0,0,0,0
[星星眼][星星眼][星星眼],2,0,男,151364823,原评论,0,0,0,0,0,0,0,0,0
孩子们，这次我真干了,2,0,保密,1347657787,原评论,0,0,0,0,0,0,0,0,0
兄弟们我想要点赞[脱单doge][脱单doge],3,1,男,9887123,原评论,0,0,0,0,0,0,0,0,0
图,2,0,男,1751745127,原评论,0,0,0,0,0,0,0,0,0
DY呦西[笑哭],2,0,保密,435468179,原评论,0,0,0,0,0,0,0,0,0
哼，想逃？,2,0,男,36031839,原评论,0,0,0,0,0,0,0,0,0
现在康师傅有福了,2,0,男,628076857,原评论,0,0,0,0,0,0,0,0,0
新的圣经,2,0,保密,448792572,原评论,0,0,0,0,0,0,0,0,0
瓦达西瓦 力奥哟西,2,0,保密,110749049,原评论,0,0,0,0,0,0,0,1,0
劲凉,2,0,保密,3493110793374140,原评论,0,0,0,0,0,0,0,0,0
天生的牢大圣体啊[喜极而泣],2,1,女,1152804385,原评论,0,0,0,0,0,0,0,0,0
[微笑],2,0,保密,1803102234,原评论,0,1,0,0,0,0,0,0,0
[doge],2,0,男,381230893,原评论,0,0,0,0,0,0,0,0,0
也是拥有绝代双骄了好吧,6,0,男,488096499,原评论,1,0,0,0,0,0,0,1,0
弔图,2,0,男,485291024,原评论,0,0,0,0,0,0,0,0,0
メッシ一郎参戦を求める,4,0,男,453780645,原评论,0,0,0,0,0,0,0,0,0
大满孝,2,1,保密,346286705,原评论,0,0,0,0,0,0,0,0,0
可以的,2,0,保密,36306826,原评论,0,0,0,0,0,0,0,0,0
你们不要再黑了，呦西真的很忠诚！,2,0,保密,49477006,原评论,1,0,0,0,0,0,0,1,1
呦西桑，故郷の富士山が噴火した,2,0,保密,3493132251433015,原评论,0,0,0,0,0,0,0,0,0
现在呦西可以和牢大一起使用合击绝技了[OK][OK],2,0,女,642187272,原评论,0,0,0,0,0,0,0,0,0
开战！,2,0,保密,82389644,原评论,0,0,0,0,0,0,0,0,0
[妙啊],2,0,男,333996305,原评论,0,0,0,0,0,0,0,0,0
牢二or牢三?,4,0,男,378835447,原评论,0,0,0,0,0,0,0,0,0
介绍一下啊，这是他的老乡啊，叫做魅影大佐啊。,2,0,男,1823942827,原评论,0,0,0,0,0,0,0,0,0
我劝你别乱说,2,0,保密,3493271888202623,原评论,0,0,0,0,0,0,0,0,1
我是牢二•哟西，我不是慌得一比，我是太君呦西[呲牙],12,1,保密,2619377,原评论,0,0,0,0,0,1,0,0,1
绷不住了,0,0,保密,44138482,原评论,0,0,0,0,0,0,0,0,1
呦西,1,1,保密,1219547305,原评论,0,0,0,0,0,0,0,0,0
去了香港一趟，给自己干成牢字辈儿的了,1,0,男,1778969649,原评论,0,0,0,0,0,0,0,0,0
天羽屠龙舞！,1,0,女,363727802,原评论,0,0,0,0,0,0,0,0,0
我们联合,1,0,保密,323918468,原评论,0,0,0,0,0,0,0,1,0
[卡拉彼丘收藏集_嘲笑][卡拉彼丘收藏集_嘲笑][卡拉彼丘收藏集_嘲笑][卡拉彼丘收藏集_嘲笑],1,0,男,34728989,原评论,0,0,0,0,0,4,0,0,4
孩子们，我回来了,1,0,保密,1614981037,原评论,0,0,0,0,0,0,0,0,0
薄纱了,1,0,男,1489528556,原评论,0,0,0,0,0,0,0,0,0
[脱单doge]哟西天皇 ，参上！,1,0,男,506014894,原评论,0,0,0,0,0,0,0,1,0
[脱单doge],1,0,保密,555426507,原评论,0,0,0,0,0,0,0,0,0
[花木兰_点赞],1,0,保密,3494374174361641,原评论,0,0,0,0,0,0,0,0,0
继续加油,1,0,保密,96676747,原评论,0,0,0,0,0,0,0,0,0
呦西,1,0,男,1021260485,原评论,0,0,0,0,0,0,0,0,0
哟西哟西,1,0,保密,1863391030,原评论,0,0,0,0,0,0,0,0,0
天羽屠龙舞,1,0,男,538315836,原评论,0,0,0,0,0,0,0,0,0
一念通天，神魔无惧,1,0,男,648045185,原评论,0,0,0,0,0,0,0,0,0
[傲娇],1,0,男,604237812,原评论,0,0,0,0,0,0,0,0,0
没意见,1,0,男,2058996654,原评论,0,0,0,0,0,0,0,0,0
我猜大家都在找这张图[吃瓜],1,0,保密,1788767913,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,男,3493134965148420,原评论,0,0,0,0,0,0,0,0,0
各位各位看我做的对嘛,5,1,女,397067439,原评论,0,0,0,0,0,0,0,0,0
怎么还有评分不应该直接删除球员吗……,1,0,保密,1052602544,原评论,0,0,0,0,0,0,0,0,1
《C罗腿部肌肉撕裂》,1,0,保密,3493133025282895,原评论,0,0,0,0,0,0,0,0,1
转发的[脱单doge],1,0,保密,1851248449,原评论,0,0,0,0,0,0,0,0,0
[抠鼻],1,0,保密,1921296106,原评论,0,0,0,0,0,0,0,0,0
233,1,0,男,424588605,原评论,0,0,0,0,0,0,0,0,0
哟西,1,0,保密,3461574473812334,原评论,0,0,0,0,0,0,0,0,0
哟西,1,0,保密,1280968235,原评论,0,0,0,0,0,0,0,0,0
囚亡没戏,1,0,男,1671387938,原评论,0,0,0,0,0,0,0,0,0
啊哈,1,0,男,327390639,原评论,0,0,0,0,0,0,0,0,0
🔊,1,0,男,113663610,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,保密,438406609,原评论,0,0,0,0,0,0,0,0,0
高手,1,1,男,470616733,原评论,1,0,0,0,0,0,0,0,0
现新增一位耐摔王,1,0,保密,325652282,原评论,0,0,0,0,0,0,0,0,0
xdm选一个怎么样？,1,0,保密,1674147553,原评论,0,0,0,0,0,0,0,0,0
[吃瓜],1,0,男,447881904,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,男,401827261,原评论,0,0,0,0,0,0,0,0,0
孩子们，这并不好笑，我只是回故乡看看樱花而已,1,0,男,2073856094,原评论,0,0,0,0,0,1,0,0,1
哟西,1,0,男,33969596,原评论,0,0,0,0,0,0,0,0,0
难绷,1,0,男,669231974,原评论,0,0,0,0,0,0,0,0,0
梅西：跟谁交代！,1,0,保密,74637739,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,男,695207611,原评论,0,0,0,0,0,0,0,0,0
[吃瓜],1,1,保密,2016108913,原评论,0,0,0,0,0,0,0,0,0
牢大与太军,0,0,保密,1622670160,原评论,0,0,0,0,0,0,0,0,0
孩子们，这不好笑,1,0,保密,1769398009,原评论,0,0,0,0,0,1,0,0,1
兄弟们看这个,1,1,男,3494360140220503,原评论,0,0,0,0,0,0,0,0,0
给个链接啊看看，我也想看,0,0,男,104376011,原评论,0,0,0,0,0,0,0,0,0
双臂,1,0,保密,456270099,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,保密,1766288119,原评论,0,0,0,0,0,0,0,0,0
哟西！,1,0,男,5007017,原评论,0,0,0,0,0,0,0,0,0
顶我上去😋[滑稽],1,2,女,171409444,原评论,0,0,0,0,0,1,0,0,1
[OK],1,0,男,506931831,原评论,0,0,0,0,0,0,0,0,0
[支持],1,0,保密,3493124460513742,原评论,1,0,0,0,0,0,0,0,0
劲凉被抢了,1,0,保密,485448546,原评论,0,0,0,0,0,0,0,0,0
四种风味[妙啊][doge][doge],1,0,保密,1311175399,原评论,0,0,0,0,0,0,0,0,0
两兄弟[脱单doge],1,0,保密,377708243,原评论,0,0,0,0,0,0,0,0,0
我梅意见,1,0,男,1028174117,原评论,0,0,0,0,0,0,0,0,0
三国杀表示无条件支持霉西,1,0,保密,383726046,原评论,1,0,0,0,0,0,0,0,0
就得拿出这个了,1,0,保密,255192048,原评论,0,0,0,0,0,0,0,0,0
我有意见,1,0,保密,375700503,原评论,0,0,0,0,0,0,0,0,0
[doge],1,0,男,2086043351,原评论,0,0,0,0,0,0,0,0,0
牢大牢二,1,0,男,398824066,原评论,0,0,0,0,0,0,0,0,0
[doge],2,0,保密,2116830565,原评论,0,0,0,0,0,0,0,0,0
是孙笑川指使的,1,1,保密,66087410,原评论,0,0,0,0,0,1,0,0,0
兄弟们！没毛病嗷！,0,0,男,1568925897,原评论,0,0,0,0,0,1,0,0,1
CP🔒死,1,0,男,29662767,原评论,0,0,0,0,0,0,0,0,0
西西物质，伪君孑[doge],1,0,男,307727268,原评论,0,0,0,0,0,0,0,0,0
好,0,0,保密,405940790,原评论,0,0,0,0,0,0,0,0,0
吆西,0,0,女,1097747865,原评论,0,0,0,0,0,0,0,0,0
哟西,0,0,男,75866704,原评论,0,0,0,0,0,0,0,0,0
[doge],0,0,保密,3493114251578340,原评论,0,0,0,0,0,0,0,0,0
[doge][doge][doge][doge],0,0,男,24094663,原评论,0,0,0,0,0,0,0,0,0
你说梅西和牛郎有啥区别，一个pua日本女性钱让涉世未深的少女给他们打榜，一个pua球迷，另外人家沙特利雅得的退票了[吃瓜],1,0,男,133705865,原评论,0,0,0,0,0,0,0,0,0
没关系的，我们战雷UP主开坦克的阿玮表示，这是在玩梗，请不要上升，我们开坦克的阿玮穿日本军装，只是在玩梗，是国家允许的，是没有问题的，你们这样上升，对阿玮不利，是不爱国的表现，是三观不正的表现,1,0,保密,3546372856875542,原评论,3,0,0,0,1,0,0,1,6
梅西！,0,0,保密,3831205,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,保密,430196382,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,女,1469594250,原评论,0,0,0,0,0,0,0,0,0
三铳士,0,0,男,1224207293,原评论,0,0,0,0,0,0,0,0,0
[2024],0,0,保密,1298080557,原评论,0,0,0,0,0,0,0,0,0
梅西还不配和牢板普里戈金对比，因为缺一个关键因素，飞机坠毁,0,0,男,295411279,原评论,0,0,1,0,0,0,0,0,1
哟西,0,0,男,3493112081025204,原评论,0,0,0,0,0,0,0,0,0
哟西哟西,0,0,保密,3494371208989530,原评论,0,0,0,0,0,0,0,0,0
孩子们这并不好笑[脱单doge],0,0,保密,1182100044,原评论,0,0,0,0,0,1,0,0,1
牢字辈，启动！😎😎😎,0,0,女,189843844,原评论,0,0,0,0,0,0,0,0,0
蚌埠住了[笑哭],0,0,保密,1715793566,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,男,560572181,原评论,0,0,0,0,0,0,0,0,0
[呲牙],0,0,男,142750340,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,保密,668402466,原评论,0,0,0,0,0,0,0,0,0
孩子们，这并不好笑,0,0,男,362858108,原评论,0,0,0,0,0,1,0,0,1
[tv_doge],0,0,保密,88105391,原评论,0,0,0,0,0,0,0,0,0
呦西呦西,0,0,男,1723678765,原评论,0,0,0,0,0,0,0,0,0
奥运五环,0,0,男,400652976,原评论,0,0,0,0,0,0,0,0,0
笑死,0,0,保密,1440578781,原评论,0,0,0,0,0,0,0,0,0
[脱单doge][星星眼],0,0,男,1776179464,原评论,0,0,0,0,0,0,0,0,0
哟西，你滴，不上场，大大滴好,0,0,男,520342293,原评论,0,0,0,0,0,0,0,0,0
哟西,0,0,保密,400677113,原评论,0,0,0,0,0,0,0,0,0
孩子们我回来了,0,0,男,233953615,原评论,0,0,0,0,0,0,0,0,0
我也没意见,0,0,保密,5161412,原评论,0,0,0,0,0,0,0,0,0
你是否在找这个,0,0,保密,96241551,原评论,0,0,0,0,0,0,0,0,0
我们意念合一,0,0,保密,1367644750,原评论,0,0,0,0,0,0,0,0,0
哟西,0,0,男,400573306,原评论,0,0,0,0,0,0,0,0,0
[嗑瓜子],0,0,男,1587443337,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,保密,366844719,原评论,0,0,0,0,0,0,0,0,0
牢大有伴了[脱单doge],0,0,保密,627029434,原评论,0,0,0,0,0,0,0,0,0
[脱单doge],0,0,男,627367756,原评论,0,0,0,0,0,0,0,0,0
没想到过了十几年还能看到经典组合技,0,0,保密,354774954,原评论,1,0,0,0,0,0,0,0,1
哟西,0,0,男,60471080,原评论,0,0,0,0,0,0,0,0,0
太西大大滴坏,0,0,保密,3493139295766963,原评论,0,0,0,0,0,0,0,0,0
孩子们，这不好笑,0,0,保密,1453478940,原评论,0,0,0,0,0,1,0,0,1
哟西，梅皇万歳！,0,0,女,407784301,原评论,0,0,0,0,0,0,0,0,0
